"대분류코드(L_CLASS_CD)","대분류명(L_CLASS_NM)","중분류코드(M_CLASS_CD)","중분류명(M_CLASS_NM)","소분류코드(S_CLASS_CD)","소분류명(S_CLASS_NM)","세부분류코드(DETAL_CLASS_CD)","세부분류명(DETAL_CLASS_NM)","통계청분류코드(STAT_CLASS_CD)","통계청분류명(STAT_CLASS_NM)"
"01","식품","0110","담배","011001","담배","01100199","기타담배","B","주류 및 담배"
"01","식품","0111","간식조리","011101","간식조리","01110101","한식","A","식료품 및 비주류음료"
"01","식품","0111","간식조리","011101","간식조리","01110102","중식","A","식료품 및 비주류음료"
"01","식품","0111","간식조리","011101","간식조리","01110103","양식","A","식료품 및 비주류음료"
"01","식품","0111","간식조리","011101","간식조리","01110104","일식","A","식료품 및 비주류음료"
"01","식품","0111","간식조리","011101","간식조리","01110105","분식","A","식료품 및 비주류음료"
"01","식품","0111","간식조리","011101","간식조리","01110199","기타간식조리","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120101","홍삼농축액/홍삼정","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120102","홍삼진액","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120103","홍삼환/분말/캡슐","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120104","홍삼절편/정과","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120105","뿌리삼","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011201","홍삼/인삼제품","01120199","기타홍삼/인삼제품","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120201","사과즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120202","마늘즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120203","양파즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120204","칡즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120205","도라지즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120206","양배추즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120207","석류즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120208","포도즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120209","배즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120210","헛개즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120211","복분자즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120212","블루베리즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120213","아로니아즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120214","오미자즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120215","혼합즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120216","건강환","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120217","건강분말","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011202","건강즙/환/분말","01120299","기타건강즙","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011203","꿀","01120301","벌꿀","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011203","꿀","01120302","로얄젤리","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011203","꿀","01120303","벌화분/비폴렌","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011203","꿀","01120304","프로폴리스","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120401","효소","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120402","알로에","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120404","오메가3","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120405","칼슘/마그네슘","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120406","감마리놀렌산","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120407","비타민제","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120408","루테인","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120409","철분","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120410","글루코사민","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120411","미네랄","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120412","클로렐라","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120413","밀크씨슬","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120414","유산균/초유","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120415","코엔자임Q10","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120416","복합건강보조식품","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011204","건강보조식품","01120499","기타건강보조식품","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011288","건강식품세트","01128801","홍삼/인삼선물세트","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011288","건강식품세트","01128802","건강즙/환/분말선물세트","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011288","건강식품세트","01128803","꿀선물세트","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011288","건강식품세트","01128804","건강보조식품선물세트","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011288","건강식품세트","01128899","건강보조식품기획세트","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011299","기타건강식품","01129901","한약재","A","식료품 및 비주류음료"
"01","식품","0112","건강식품","011299","기타건강식품","01129999","기타건강식품","A","식료품 및 비주류음료"
"01","식품","0199","기타식품","019999","기타식품","01999999","기타식품","A","식료품 및 비주류음료"
"02","일용품","0201","생활용품","020101","구강용품","02010101","치약","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020101","구강용품","02010102","칫솔","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020101","구강용품","02010103","구강청량제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020101","구강용품","02010104","틀니용제재","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020101","구강용품","02010105","치약/칫솔세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020101","구강용품","02010199","기타구강용품","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020102","세탁세제/섬유유연제","02010201","세탁세제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020102","세탁세제/섬유유연제","02010202","세탁비누","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020102","세탁세제/섬유유연제","02010203","의류표백제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020102","세탁세제/섬유유연제","02010204","섬유유연제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020102","세탁세제/섬유유연제","02010299","기타세탁세제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010301","화장지","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010302","미용티슈","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010303","생리대","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010304","기저귀","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010305","키친타월","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010306","물티슈","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020103","위생지용품","02010399","기타위생지용품","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010401","주방세제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010402","다목적용 세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010403","변기세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010404","유리용세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010405","주방용세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010407","배수구세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010408","가구/가죽클리너","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010409","렌지클리너","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010410","식기/젖병세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020104","주방세제/세정제","02010499","기타주방세제/세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010501","소취/방취제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010502","방향제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010503","탈취제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010504","제습/방습제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010505","향초/디퓨져","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020105","탈취/제습/방향제","02010599","기타탈취/제습/방향제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020106","살충/방충제","02010601","파리/모기살충제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020106","살충/방충제","02010602","바퀴벌레/개미살충제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020106","살충/방충제","02010603","방충제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020106","살충/방충제","02010604","모기퇴치용품","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020188","생활용품세트","02018801","구강용품세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020188","생활용품세트","02018803","주거세제세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020188","생활용품세트","02018804","생활용품혼합선물세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020188","생활용품세트","02018805","생활용품여행세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020188","생활용품세트","02018899","생활용품기획세트","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020199","기타생활용품","02019901","발수제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020199","기타생활용품","02019902","얼룩제거제/벤젠","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020199","기타생활용품","02019904","안경세정제","E","가정용품 및 가사 서비스"
"02","일용품","0201","생활용품","020199","기타생활용품","02019999","기타생활용품","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020201","애완동물먹이","02020101","개먹이","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020201","애완동물먹이","02020102","고양이먹이","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020201","애완동물먹이","02020103","새먹이","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020201","애완동물먹이","02020104","물고기먹이","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020201","애완동물먹이","02020199","기타애완동물먹이","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020202","애완동물용제","02020201","애완동물용 의약품","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020202","애완동물용제","02020202","애완동물용 샴푸/린스","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020202","애완동물용제","02020299","기타애완동물용제","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020203","애완동물용구","02020301","개/고양이용구","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020203","애완동물용구","02020302","새용구","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020203","애완동물용구","02020303","물고기용구","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020203","애완동물용구","02020399","기타애완동물용구","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020288","애완동물용품세트","02028801","애완동물용품선물세트","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020288","애완동물용품세트","02028899","애완동물용품기획세트","E","가정용품 및 가사 서비스"
"02","일용품","0202","애완동물용품","020299","기타애완동물용품","02029999","기타애완동물용품","E","가정용품 및 가사 서비스"
"02","일용품","0299","기타일용품","029901","기타일용품","02990199","기타일용품","E","가정용품 및 가사 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010101","여성용로션","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010102","여성용스킨","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010103","남성용로션","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010104","남성용스킨","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010105","올인원","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010106","페이셜크림/젤","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010107","에센스/세럼","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010108","미스트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010109","아이크림/젤","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010110","마스크팩","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010111","립케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030101","스킨케어","03010199","기타스킨케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010201","클렌징폼/필링젤","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010202","클렌징오일/워터","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010203","클렌징크림/로션","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010204","클렌징티슈","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010205","필링젤/스크럽","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010206","클렌징비누","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010207","립/아이리무버","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030102","클렌징","03010299","기타클렌징","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010301","파운데이션","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010302","쿠션/파우더","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010303","트윈케익/팩트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010304","블러셔/볼터치","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010305","메이크업베이스","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010306","BB/CC크림","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010307","컨실러","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030103","베이스메이크업","03010399","기타베이스메이크업","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010401","립스틱","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010402","립글로스","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010403","립라이너","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010404","아이브로우","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010405","아이라이너","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010406","아이섀도우","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010407","마스카라","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010408","립/아이팔레트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030104","색조메이크업","03010499","기타색조메이크업","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030105","선케어","03010501","선크림","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030105","선케어","03010502","선스프레이","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030105","선케어","03010503","애프터선케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030105","선케어","03010599","기타선케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030106","향수","03010601","여성향수","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030106","향수","03010602","남성향수","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030106","향수","03010603","남여공용향수","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030106","향수","03010699","기타향수","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010701","유아동 바스/샴푸","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010702","유아동 로션","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010703","유아동 오일","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010704","유아동 크림/젤","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010705","유아동 파우더","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010706","유아동 선케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030107","유아동스킨케어","03010799","기타유아동스킨케어","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018801","스킨케어세트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018802","클렌징세트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018803","메이크업세트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018804","유아동스킨케어세트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018805","화장품기타세트","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030188","화장품세트및균일가","03018806","화장품균일가","L","기타 상품 및 서비스"
"03","화장품","0301","화장품","030199","기타화장품","03019999","기타화장품","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020101","바디클렌저","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020102","바디로션/크림","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020103","바디오일","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020104","바디스크럽/필링","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020105","바디미스트/바디퍼퓸","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020106","핸드/풋크림","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020107","핸드워시","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020108","데오드란트","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020109","청결제","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020110","제모크림/제모제","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030201","바디용품","03020199","기타바디용품","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020201","샴푸","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020202","헤어컨디셔너/린스","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020203","헤어트리트먼트/헤어팩","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020204","헤어에센스/오일","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020205","헤어왁스/젤/무스","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020206","헤어스프레이","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020207","파마약","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020208","염색약","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020210","헤어토닉","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030202","헤어용품","03020299","기타헤어용품","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030203","면도용품","03020301","쉐이빙폼/젤","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030203","면도용품","03020302","면도기/면도날","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030288","바디/헤어세트및균일가","03028801","바디용품세트","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030288","바디/헤어세트및균일가","03028802","헤어용품세트","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030288","바디/헤어세트및균일가","03028803","면도용품세트","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030288","바디/헤어세트및균일가","03028804","바디/헤어혼합세트","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030288","바디/헤어세트및균일가","03028806","헤어용품균일가","L","기타 상품 및 서비스"
"03","화장품","0302","바디/헤어용품","030299","기타바디/헤어용품","03029999","기타바디/헤어용품","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030301","네일케어","03030101","네일컬러","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030301","네일케어","03030102","네일리무버","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030301","네일케어","03030103","네일영양제/탑코트","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030301","네일케어","03030104","네일케어관련용품","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030301","네일케어","03030199","기타네일케어","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030201","속눈썹","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030202","쌍꺼풀","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030203","화장솜","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030204","기름종이","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030205","뷰러","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030206","눈썹칼/눈썹가위","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030207","메이크업브러시","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030208","퍼프/분첩","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030209","화장품공병/케이스","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030302","메이크업소품","03030299","기타메이크업소품","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030388","뷰티소품세트및균일가","03038802","뷰티소품균일가","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030399","기타뷰티소품","03039901","이미용소품","L","기타 상품 및 서비스"
"03","화장품","0303","뷰티소품","030399","기타뷰티소품","03039999","기타뷰티소품","L","기타 상품 및 서비스"
"03","화장품","0399","기타화장품","039999","기타화장품","03999999","기타화장품","L","기타 상품 및 서비스"
"04","문화용품","0401","문구/오피스","040101","노트류","04010101","스프링/인덱스/일반노트","J","교육"
"04","문화용품","0401","문구/오피스","040101","노트류","04010102","초등노트","J","교육"
"04","문화용품","0401","문구/오피스","040101","노트류","04010103","중고노트","J","교육"
"04","문화용품","0401","문구/오피스","040101","노트류","04010104","일반수첩","J","교육"
"04","문화용품","0401","문구/오피스","040101","노트류","04010105","다이어리/플래너","J","교육"
"04","문화용품","0401","문구/오피스","040101","노트류","04010199","기타노트류","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010201","연필","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010202","샤프/샤프심","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010203","볼펜/만년필","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010204","매직/보드마카","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010205","형광펜","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010206","네임펜/사인펜","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010207","지우개","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010208","수정액/수정테이프","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010209","필통","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010210","연필깍이","J","교육"
"04","문화용품","0401","문구/오피스","040102","필기용품","04010299","기타필기용품","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010301","풀/본드","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010302","칼/가위(사무용)","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010303","펀치/스템플러","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010304","접착테이프","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010305","포스트잇","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010306","칠판/화이트보드","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010307","사무용지","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010308","봉투류","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010309","서식지/장부","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010310","견출지","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010311","알림표지판","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010312","클립/집게/핀/링","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010313","기타OA용품","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010314","제도용품","J","교육"
"04","문화용품","0401","문구/오피스","040103","사무용품","04010399","기타사무용품","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010401","책꽂이/화일박스","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010402","서류함/서류받침","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010403","바인더/화일","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010404","명함첩/명함케이스","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010405","앨범","J","교육"
"04","문화용품","0401","문구/오피스","040104","사무정리용품","04010499","기타사무정리용품","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010501","스케치북","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010502","색종이/색지","J","교육"
